0	1	0	2	(-298.747,462.423,574.607)	(-298.747,462.423,574.607)	-298.747	462.423	574.607	gamma	0.615388	
0	1	0	7	(394.476,279.405,749.008)	(394.476,279.405,749.008)	394.476	279.405	749.008	gamma	0.393	
0	1	0	3	(140.915,468.721,745.712)	(140.915,468.721,745.712)	140.915	468.721	745.712	gamma	0.258057	
0	1	0	3	(-288.304,172.656,576.678)	(-288.304,172.656,576.678)	-288.304	172.656	576.678	gamma	0.376704	
0	1	0	1	(-25.9215,-478.136,567.211)	(-25.9215,-478.136,567.211)	-25.9215	-478.136	567.211	gamma	0.103353	
0	1	0	5	(160.553,-600,643.602)	(160.553,-600,643.602)	160.553	-600	643.602	gamma	0.686798	
0	1	0	3	(-415.465,273.805,619.813)	(-415.465,273.805,619.813)	-415.465	273.805	619.813	gamma	0.205394	
0	1	0	4	(419.049,-229.369,438.262)	(419.049,-229.369,438.262)	419.049	-229.369	438.262	gamma	0.263306	
0	1	0	3	(-281.184,459.538,598.399)	(-281.184,459.538,598.399)	-281.184	459.538	598.399	gamma	0.714497	
0	1	0	5	(9.46209,-365.131,317.027)	(9.46209,-365.131,317.027)	9.46209	-365.131	317.027	gamma	1.04489	
0	1	0	4	(-280.878,459.652,598.819)	(-280.878,459.652,598.819)	-280.878	459.652	598.819	gamma	0.716272	
0	1	0	2	(-21.6724,-145.199,580.342)	(-21.6724,-145.199,580.342)	-21.6724	-145.199	580.342	gamma	0.244848	
0	1	0	8	(397.188,284.429,748.375)	(397.188,284.429,748.375)	397.188	284.429	748.375	gamma	0.412159	
0	1	0	5	(494.073,-256.726,609.374)	(494.073,-256.726,609.374)	494.073	-256.726	609.374	gamma	0.468495	
0	1	0	6	(8.98255,-365.467,317.322)	(8.98255,-365.467,317.322)	8.98255	-365.467	317.322	gamma	1.04708	
0	1	0	4	(141.218,468.439,746.42)	(141.218,468.439,746.42)	141.218	468.439	746.42	gamma	0.260793	
0	1	0	4	(-297.719,158.933,560.637)	(-297.719,158.933,560.637)	-297.719	158.933	560.637	gamma	0.453804	
0	1	0	1	(-577.222,-400.49,677.141)	(-577.222,-400.49,677.141)	-577.222	-400.49	677.141	gamma	0	
0	1	0	3	(-72.5901,-143.459,579.52)	(-72.5901,-143.459,579.52)	-72.5901	-143.459	579.52	gamma	0.414812	
0	1	0	4	(-60.0346,456.228,455.74)	(-60.0346,456.228,455.74)	-60.0346	456.228	455.74	gamma	0.577768	
0	1	0	5	(-158.393,-317.742,500)	(-158.393,-317.742,500)	-158.393	-317.742	500	gamma	0.769903	
0	1	0	3	(319.85,44.9084,557.499)	(319.85,44.9084,557.499)	319.85	44.9084	557.499	gamma	0.57079	
0	1	0	5	(137.215,467.4,747.867)	(137.215,467.4,747.867)	137.215	467.4	747.867	gamma	0.275408	
0	1	0	6	(-131.337,-345.361,488.622)	(-131.337,-345.361,488.622)	-131.337	-345.361	488.622	gamma	0.904337	
0	1	0	7	(-135.091,-344.431,500)	(-135.091,-344.431,500)	-135.091	-344.431	500	gamma	0.944422	
0	1	0	5	(-311.689,153.299,568.929)	(-311.689,153.299,568.929)	-311.689	153.299	568.929	gamma	0.51116	
0	1	0	4	(324.775,49.0192,536.277)	(324.775,49.0192,536.277)	324.775	49.0192	536.277	gamma	0.64474	
0	1	0	7	(-2.52667,-394.595,307.99)	(-2.52667,-394.595,307.99)	-2.52667	-394.595	307.99	gamma	1.15608	
0	1	0	5	(-278.493,453.454,596.892)	(-278.493,453.454,596.892)	-278.493	453.454	596.892	gamma	0.739338	
0	1	0	5	(-40.7282,450.757,475.043)	(-40.7282,450.757,475.043)	-40.7282	450.757	475.043	gamma	0.670643	
0	1	0	4	(-416.702,269.005,616.094)	(-416.702,269.005,616.094)	-416.702	269.005	616.094	gamma	0.226065	
0	4	1	1	(164.796,-597.229,643.026)	(164.796,-597.229,643.026)	164.796	-597.229	643.026	e-	0.669789	
0	1	0	8	(1.46094,-398.571,317.373)	(1.46094,-398.571,317.373)	1.46094	-398.571	317.373	gamma	1.19259	
0	1	0	8	(-141.835,-342.761,520.44)	(-141.835,-342.761,520.44)	-141.835	-342.761	520.44	gamma	1.01643	
0	1	0	6	(492.779,-259.24,609.232)	(492.779,-259.24,609.232)	492.779	-259.24	609.232	gamma	0.477939	
0	1	0	1	(77.0432,-596.731,513.147)	(77.0432,-596.731,513.147)	77.0432	-596.731	513.147	gamma	0.0931476	
0	1	0	5	(320.545,58.1333,500)	(320.545,58.1333,500)	320.545	58.1333	500	gamma	0.770304	
0	1	0	9	(394.014,275.462,752.061)	(394.014,275.462,752.061)	394.014	275.462	752.061	gamma	0.44619	
0	1	0	6	(124.905,477.071,737.57)	(124.905,477.071,737.57)	124.905	477.071	737.57	gamma	0.337909	
0	1	0	5	(-422.404,256.919,602.702)	(-422.404,256.919,602.702)	-422.404	256.919	602.702	gamma	0.289172	
0	1	0	6	(-272.153,436.306,589.784)	(-272.153,436.306,589.784)	-272.153	436.306	589.784	gamma	0.804766	
0	1	0	7	(125.076,479.898,735.348)	(125.076,479.898,735.348)	125.076	479.898	735.348	gamma	0.349917	
0	1	0	9	(5.83501,-404.092,321.546)	(5.83501,-404.092,321.546)	5.83501	-404.092	321.546	gamma	1.2199	
0	1	0	10	(393.797,274.231,752.852)	(393.797,274.231,752.852)	393.797	274.231	752.852	gamma	0.451122	
0	1	0	2	(-60.8426,-485.847,554.855)	(-60.8426,-485.847,554.855)	-60.8426	-485.847	554.855	gamma	0.229562	
0	1	0	6	(-37.0296,451.738,478.24)	(-37.0296,451.738,478.24)	-37.0296	451.738	478.24	gamma	0.687277	
0	1	0	5	(425.572,-232.286,435.976)	(425.572,-232.286,435.976)	425.572	-232.286	435.976	gamma	0.28833	
0	1	0	4	(-70.4237,-167.313,556.994)	(-70.4237,-167.313,556.994)	-70.4237	-167.313	556.994	gamma	0.524492	
0	1	0	7	(-1.24699,457.913,500)	(-1.24699,457.913,500)	-1.24699	457.913	500	gamma	0.828482	
0	1	0	8	(26.5835,462.715,516.924)	(26.5835,462.715,516.924)	26.5835	462.715	516.924	gamma	0.938307	
0	1	0	9	(31.4267,463.851,517.307)	(31.4267,463.851,517.307)	31.4267	463.851	517.307	gamma	0.954949	
0	1	0	2	(-577.222,-400.49,569.728)	(-577.222,-400.49,569.728)	-577.222	-400.49	569.728	gamma	0.358291	
0	1	0	7	(520.312,-244.724,621.311)	(520.312,-244.724,621.311)	520.312	-244.724	621.311	gamma	0.589305	
0	1	0	10	(24.9687,-419.111,326.02)	(24.9687,-419.111,326.02)	24.9687	-419.111	326.02	gamma	1.30239	
0	1	0	6	(426.879,-241.084,434.428)	(426.879,-241.084,434.428)	426.879	-241.084	434.428	gamma	0.318445	
0	1	0	6	(-311.288,152.825,567.984)	(-311.288,152.825,567.984)	-311.288	152.825	567.984	gamma	0.514931	
0	1	0	7	(-301.032,146.034,551.85)	(-301.032,146.034,551.85)	-301.032	146.034	551.85	gamma	0.582607	
0	1	0	6	(-433.449,253.005,592.1)	(-433.449,253.005,592.1)	-433.449	253.005	592.1	gamma	0.341882	
0	1	0	7	(418.437,-250.517,422.915)	(418.437,-250.517,422.915)	418.437	-250.517	422.915	gamma	0.375522	
0	1	0	9	(-148.088,-345.269,520.787)	(-148.088,-345.269,520.787)	-148.088	-345.269	520.787	gamma	1.03893	
0	1	0	11	(389.315,270.217,754.059)	(389.315,270.217,754.059)	389.315	270.217	754.059	gamma	0.471593	
0	1	0	10	(-148.13,-345.119,520.757)	(-148.13,-345.119,520.757)	-148.13	-345.119	520.757	gamma	1.03946	
0	1	0	7	(-275.768,420.233,592.119)	(-275.768,420.233,592.119)	-275.768	420.233	592.119	gamma	0.860269	
0	1	0	6	(310.481,79.8172,413.691)	(310.481,79.8172,413.691)	310.481	79.8172	413.691	gamma	1.06904	
0	1	0	5	(-70.1091,-170.272,554.238)	(-70.1091,-170.272,554.238)	-70.1091	-170.272	554.238	gamma	0.538019	
0	1	0	6	(-75.1135,-165.816,565.256)	(-75.1135,-165.816,565.256)	-75.1135	-165.816	565.256	gamma	0.581034	
0	3	1	1	(182.778,-566.744,630.955)	(182.778,-566.744,630.955)	182.778	-566.744	630.955	e-	0.545103	
0	1	0	3	(-60.9551,-485.896,554.829)	(-60.9551,-485.896,554.829)	-60.9551	-485.896	554.829	gamma	0.22998	
0	1	0	2	(76.4241,-598.29,510.169)	(76.4241,-598.29,510.169)	76.4241	-598.29	510.169	gamma	0.104549	
0	1	0	11	(27.5419,-410.061,317.43)	(27.5419,-410.061,317.43)	27.5419	-410.061	317.43	gamma	1.34489	
0	1	0	11	(-127.544,-325.706,528.543)	(-127.544,-325.706,528.543)	-127.544	-325.706	528.543	gamma	1.13735	
0	1	0	10	(43.3366,468.205,508.036)	(43.3366,468.205,508.036)	43.3366	468.205	508.036	gamma	1.00735	
0	1	0	8	(-292.178,457.442,592.398)	(-292.178,457.442,592.398)	-292.178	457.442	592.398	gamma	0.995922	
0	1	0	11	(43.091,467.953,500)	(43.091,467.953,500)	43.091	467.953	500	gamma	1.03418	
0	1	0	3	(76.6401,-600,510.511)	(76.6401,-600,510.511)	76.6401	-600	510.511	gamma	0.110411	
0	1	0	7	(-59.119,-178.985,568.803)	(-59.119,-178.985,568.803)	-59.119	-178.985	568.803	gamma	0.651149	
0	1	0	12	(28.6283,-407.642,314.449)	(28.6283,-407.642,314.449)	28.6283	-407.642	314.449	gamma	1.3582	
0	1	0	7	(-600,244.244,652.822)	(-600,244.244,652.822)	-600	244.244	652.822	gamma	0.933929	
0	1	0	12	(-103.895,-320.695,540.712)	(-103.895,-320.695,540.712)	-103.895	-320.695	540.712	gamma	1.22763	
0	1	0	13	(18.9437,-395.587,318.102)	(18.9437,-395.587,318.102)	18.9437	-395.587	318.102	gamma	1.4112	
0	1	0	12	(40.7359,465.541,422.941)	(40.7359,465.541,422.941)	40.7359	465.541	422.941	gamma	1.29146	
0	1	0	8	(399.246,-251.309,397.561)	(399.246,-251.309,397.561)	399.246	-251.309	397.561	gamma	0.481622	
0	1	0	7	(300.911,62.6791,422.517)	(300.911,62.6791,422.517)	300.911	62.6791	422.517	gamma	1.14083	
0	1	0	3	(-587.512,-411.19,562.47)	(-587.512,-411.19,562.47)	-587.512	-411.19	562.47	gamma	0.413409	
0	1	0	9	(-293.725,469.779,592.275)	(-293.725,469.779,592.275)	-293.725	469.779	592.275	gamma	1.0374	
0	9	1	1	(-301.032,146.034,551.85)	(-301.032,146.034,551.85)	-301.032	146.034	551.85	e-	0.582607	
0	2	1	1	(194.137,-568.309,594.453)	(194.137,-568.309,594.453)	194.137	-568.309	594.453	e-	0.424276	
0	2	1	2	(194.126,-568.115,594.148)	(194.126,-568.115,594.148)	194.126	-568.115	594.148	e-	0.425646	
0	1	0	8	(156.918,476.959,732.485)	(156.918,476.959,732.485)	156.918	476.959	732.485	gamma	0.45701	
0	8	1	1	(-301.032,146.034,551.85)	(-301.032,146.034,551.85)	-301.032	146.034	551.85	e-	0.582607	
0	1	0	9	(368.455,-244.717,430.928)	(368.455,-244.717,430.928)	368.455	-244.717	430.928	gamma	0.634655	
0	3	1	1	(76.3198,-598.325,509.738)	(76.3198,-598.325,509.738)	76.3198	-598.325	509.738	e-	0.106202	
0	1	0	12	(385.555,279.675,750.083)	(385.555,279.675,750.083)	385.555	279.675	750.083	gamma	0.508044	
0	1	0	8	(515.557,-239.617,616.329)	(515.557,-239.617,616.329)	515.557	-239.617	616.329	gamma	0.617907	
0	6	1	1	(-433.46,252.984,592.017)	(-433.46,252.984,592.017)	-433.46	252.984	592.017	e-	0.342284	
0	1	0	8	(-55.8924,-180.466,571.745)	(-55.8924,-180.466,571.745)	-55.8924	-180.466	571.745	gamma	0.666527	
0	3	1	2	(76.3197,-598.325,509.738)	(76.3197,-598.325,509.738)	76.3197	-598.325	509.738	e-	0.106203	
0	1	0	4	(-60.6828,-485.65,554.725)	(-60.6828,-485.65,554.725)	-60.6828	-485.65	554.725	gamma	0.231253	
0	1	0	13	(38.1191,468.416,407.921)	(38.1191,468.416,407.921)	38.1191	468.416	407.921	gamma	1.34322	
0	1	0	4	(-585.108,-421.099,567.246)	(-585.108,-421.099,567.246)	-585.108	-421.099	567.246	gamma	0.450968	
0	1	0	10	(363.571,-245.726,446.793)	(363.571,-245.726,446.793)	363.571	-245.726	446.793	gamma	0.690128	
0	5	1	1	(-422.387,256.893,602.692)	(-422.387,256.893,602.692)	-422.387	256.893	602.692	e-	0.289355	
0	1	0	5	(-587.843,-476.238,539.293)	(-587.843,-476.238,539.293)	-587.843	-476.238	539.293	gamma	0.657377	
0	1	0	14	(37.9489,468.464,407.78)	(37.9489,468.464,407.78)	37.9489	468.464	407.78	gamma	1.34397	
0	1	0	8	(301.273,62.835,423.029)	(301.273,62.835,423.029)	301.273	62.835	423.029	gamma	1.14298	
0	2	1	1	(77.0978,-596.594,512.998)	(77.0978,-596.594,512.998)	77.0978	-596.594	512.998	e-	0.0939982	
0	1	0	14	(23.5369,-402.828,322.051)	(23.5369,-402.828,322.051)	23.5369	-402.828	322.051	gamma	1.44269	
0	1	0	10	(-292.315,486.963,585.122)	(-292.315,486.963,585.122)	-292.315	486.963	585.122	gamma	1.09966	
0	1	0	13	(-74.0936,-327.567,532.67)	(-74.0936,-327.567,532.67)	-74.0936	-327.567	532.67	gamma	1.33312	
2	14	1	1	(156.918,476.959,732.485)	(156.918,476.959,732.485)	156.918	476.959	732.485	e-	0.45701	
2	1	0	15	(2.76747,-507.61,316.349)	(2.76747,-507.61,316.349)	2.76747	-507.61	316.349	gamma	1.79951	
2	1	0	11	(342.01,-246,475.78)	(342.01,-246,475.78)	342.01	-246	475.78	gamma	0.810637	
2	13	1	1	(385.555,279.675,750.083)	(385.555,279.675,750.083)	385.555	279.675	750.083	e-	0.508044	
2	1	0	9	(304.438,62.5986,423.524)	(304.438,62.5986,423.524)	304.438	62.5986	423.524	gamma	1.1537	
2	1	0	10	(431.334,22.1869,397.466)	(431.334,22.1869,397.466)	431.334	22.1869	397.466	gamma	1.60635	
2	1	0	6	(-577.441,-491.392,526.092)	(-577.441,-491.392,526.092)	-577.441	-491.392	526.092	gamma	0.732864	
2	1	0	11	(425.63,44.5687,374.698)	(425.63,44.5687,374.698)	425.63	44.5687	374.698	gamma	1.71453	
2	1	0	11	(-300.163,485.659,577.246)	(-300.163,485.659,577.246)	-300.163	485.659	577.246	gamma	1.137	
2	4	1	1	(-416.701,269.004,616.094)	(-416.701,269.004,616.094)	-416.701	269.004	616.094	e-	0.226081	
2	1	0	7	(-578.054,-487.449,523.199)	(-578.054,-487.449,523.199)	-578.054	-487.449	523.199	gamma	0.749306	
2	7	1	1	(-301.035,146.045,551.796)	(-301.035,146.045,551.796)	-301.035	146.045	551.796	e-	0.582883	
2	1	0	16	(26.9278,-468.171,288.872)	(26.9278,-468.171,288.872)	26.9278	-468.171	288.872	gamma	1.97896	
2	1	0	8	(-575.372,-479.848,530.041)	(-575.372,-479.848,530.041)	-575.372	-479.848	530.041	gamma	0.784572	
2	1	0	12	(363.234,142.886,389.559)	(363.234,142.886,389.559)	363.234	142.886	389.559	gamma	2.1061	
2	12	1	1	(385.555,279.675,750.083)	(385.555,279.675,750.083)	385.555	279.675	750.083	e-	0.508044	
2	13	1	1	(156.918,476.959,732.485)	(156.918,476.959,732.485)	156.918	476.959	732.485	e-	0.45701	
2	1	0	15	(-0.936971,484.94,368.972)	(-0.936971,484.94,368.972)	-0.936971	484.94	368.972	gamma	1.53529	
2	1	0	12	(-308.028,481.159,570.087)	(-308.028,481.159,570.087)	-308.028	481.159	570.087	gamma	1.17552	
2	1	0	17	(34.7915,-466.786,295.819)	(34.7915,-466.786,295.819)	34.7915	-466.786	295.819	gamma	2.01426	
2	1	0	13	(355.513,127.66,366.269)	(355.513,127.66,366.269)	355.513	127.66	366.269	gamma	2.20242	
2	1	0	9	(-576.756,-462.952,535.053)	(-576.756,-462.952,535.053)	-576.756	-462.952	535.053	gamma	0.843541	
2	9	1	1	(-60.6828,-485.65,554.725)	(-60.6828,-485.65,554.725)	-60.6828	-485.65	554.725	e-	0.231253	
2	1	0	18	(42.0513,-464.428,302.856)	(42.0513,-464.428,302.856)	42.0513	-464.428	302.856	gamma	2.04889	
2	1	0	1	(18.9696,505.396,750.719)	(18.9696,505.396,750.719)	18.9696	505.396	750.719	gamma	0	
2	6	1	1	(-311.288,152.825,567.984)	(-311.288,152.825,567.984)	-311.288	152.825	567.984	e-	0.514932	
2	1	0	10	(-576.987,-450.448,534.257)	(-576.987,-450.448,534.257)	-576.987	-450.448	534.257	gamma	0.885342	
2	1	0	1	(480.667,265.094,789.782)	(480.667,265.094,789.782)	480.667	265.094	789.782	gamma	0	
2	1	0	16	(-32.6955,515.375,343.839)	(-32.6955,515.375,343.839)	-32.6955	515.375	343.839	gamma	1.70427	
2	1	0	2	(480.667,265.094,647.955)	(480.667,265.094,647.955)	480.667	265.094	647.955	gamma	0.473083	
2	1	0	17	(-47.4993,490.551,355.239)	(-47.4993,490.551,355.239)	-47.4993	490.551	355.239	gamma	1.80791	
2	1	0	14	(334.977,137.493,369.438)	(334.977,137.493,369.438)	334.977	137.493	369.438	gamma	2.2791	
2	1	0	18	(-65.0955,489.677,374.096)	(-65.0955,489.677,374.096)	-65.0955	489.677	374.096	gamma	1.89399	
2	12	1	1	(-74.0936,-327.567,532.67)	(-74.0936,-327.567,532.67)	-74.0936	-327.567	532.67	e-	1.33312	
2	9	1	1	(-55.8924,-180.466,571.745)	(-55.8924,-180.466,571.745)	-55.8924	-180.466	571.745	e-	0.666527	
2	1	0	19	(-64.4333,488.513,373.527)	(-64.4333,488.513,373.527)	-64.4333	488.513	373.527	gamma	1.89885	
2	1	0	3	(480.017,258.029,645.599)	(480.017,258.029,645.599)	480.017	258.029	645.599	gamma	0.498018	
2	1	0	4	(477.507,250.315,643.952)	(477.507,250.315,643.952)	477.507	250.315	643.952	gamma	0.52563	
2	11	1	1	(385.555,279.675,750.083)	(385.555,279.675,750.083)	385.555	279.675	750.083	e-	0.508046	
2	1	0	20	(-52.5176,471.807,383.456)	(-52.5176,471.807,383.456)	-52.5176	471.807	383.456	gamma	1.97488	
2	1	0	12	(330.388,-253.147,484.91)	(330.388,-253.147,484.91)	330.388	-253.147	484.91	gamma	0.865396	
2	3	1	1	(-415.37,274.018,619.344)	(-415.37,274.018,619.344)	-415.37	274.018	619.344	e-	0.207309	
2	1	0	13	(348.194,-268.316,490.361)	(348.194,-268.316,490.361)	348.194	-268.316	490.361	gamma	0.945511	
2	1	0	5	(479.759,256.573,642.716)	(479.759,256.573,642.716)	479.759	256.573	642.716	gamma	0.548198	
2	1	0	11	(-576.324,-452.167,534.256)	(-576.324,-452.167,534.256)	-576.324	-452.167	534.256	gamma	0.891488	
2	1	0	19	(65.6711,-465.27,318.369)	(65.6711,-465.27,318.369)	65.6711	-465.27	318.369	gamma	2.14319	
2	1	0	2	(18.9696,505.396,608.351)	(18.9696,505.396,608.351)	18.9696	505.396	608.351	gamma	0.474888	
2	1	0	3	(-108.705,420.222,555.067)	(-108.705,420.222,555.067)	-108.705	420.222	555.067	gamma	1.01681	
2	1	0	15	(337.382,125.216,370.243)	(337.382,125.216,370.243)	337.382	125.216	370.243	gamma	2.32091	
2	1	0	16	(326.661,151.362,386.605)	(326.661,151.362,386.605)	326.661	151.362	386.605	gamma	2.42984	
2	1	0	20	(69.658,-460.307,329.398)	(69.658,-460.307,329.398)	69.658	-460.307	329.398	gamma	2.18567	
2	3	1	2	(-415.354,274.012,619.322)	(-415.354,274.012,619.322)	-415.354	274.012	619.322	e-	0.207475	
2	8	1	1	(-55.8924,-180.466,571.745)	(-55.8924,-180.466,571.745)	-55.8924	-180.466	571.745	e-	0.666527	
2	1	0	4	(-123.071,395.502,558.844)	(-123.071,395.502,558.844)	-123.071	395.502	558.844	gamma	1.11301	
2	5	1	1	(-311.736,153.293,568.971)	(-311.736,153.293,568.971)	-311.736	153.293	568.971	e-	0.511472	
2	10	1	1	(385.552,279.681,750.085)	(385.552,279.681,750.085)	385.552	279.681	750.085	e-	0.508097	
2	1	0	6	(478.811,266.565,632.079)	(478.811,266.565,632.079)	478.811	266.565	632.079	gamma	0.596978	
2	1	0	17	(333.906,154.012,381.983)	(333.906,154.012,381.983)	333.906	154.012	381.983	gamma	2.45983	
2	1	0	21	(70.6953,-459.007,334.553)	(70.6953,-459.007,334.553)	70.6953	-459.007	334.553	gamma	2.20374	
2	12	1	1	(515.557,-239.617,616.329)	(515.557,-239.617,616.329)	515.557	-239.617	616.329	e-	0.617907	
2	9	1	1	(389.315,270.216,754.06)	(389.315,270.216,754.06)	389.315	270.216	754.06	e-	0.471598	
2	1	0	7	(535.903,300.801,682.435)	(535.903,300.801,682.435)	535.903	300.801	682.435	gamma	0.875405	
2	4	1	1	(-297.731,158.819,560.406)	(-297.731,158.819,560.406)	-297.731	158.819	560.406	e-	0.45482	
2	1	0	21	(-53.1001,467.979,373.712)	(-53.1001,467.979,373.712)	-53.1001	467.979	373.712	gamma	2.00986	
2	12	1	1	(156.918,476.959,732.485)	(156.918,476.959,732.485)	156.918	476.959	732.485	e-	0.45701	
2	1	0	14	(347.256,-266.528,485.494)	(347.256,-266.528,485.494)	347.256	-266.528	485.494	gamma	0.963087	
2	1	0	5	(-126.415,412.66,562.402)	(-126.415,412.66,562.402)	-126.415	412.66	562.402	gamma	1.17252	
2	1	0	22	(67.2664,-459.27,335.916)	(67.2664,-459.27,335.916)	67.2664	-459.27	335.916	gamma	2.21608	
2	8	1	1	(394.014,275.462,752.061)	(394.014,275.462,752.061)	394.014	275.462	752.061	e-	0.44619	
2	1	0	13	(-306.954,480.801,572.489)	(-306.954,480.801,572.489)	-306.954	480.801	572.489	gamma	1.18438	
2	3	1	1	(-288.315,172.671,576.668)	(-288.315,172.671,576.668)	-288.315	172.671	576.668	e-	0.376834	
2	8	1	1	(-60.6828,-485.65,554.725)	(-60.6828,-485.65,554.725)	-60.6828	-485.65	554.725	e-	0.231254	
2	7	1	1	(-55.887,-180.457,571.747)	(-55.887,-180.457,571.747)	-55.887	-180.457	571.747	e-	0.666604	
2	1	0	6	(-120.866,409.363,563.261)	(-120.866,409.363,563.261)	-120.866	409.363	563.261	gamma	1.19424	
2	2	1	1	(-415.9,274.458,629.809)	(-415.9,274.458,629.809)	-415.9	274.458	629.809	e-	0.171956	
2	2	1	1	(-277.627,177.826,590.97)	(-277.627,177.826,590.97)	-277.627	177.826	590.97	e-	0.31581	
2	1	0	15	(319.704,-273.294,473.227)	(319.704,-273.294,473.227)	319.704	-273.294	473.227	gamma	1.06619	
2	1	0	14	(-321.015,491.824,577.641)	(-321.015,491.824,577.641)	-321.015	491.824	577.641	gamma	1.24641	
2	1	0	7	(-114.106,400.421,562.527)	(-114.106,400.421,562.527)	-114.106	400.421	562.527	gamma	1.23171	
2	1	0	22	(-53.8878,479.232,374.947)	(-53.8878,479.232,374.947)	-53.8878	479.232	374.947	gamma	2.04772	
3	1	0	23	(52.638,-479.215,326.647)	(52.638,-479.215,326.647)	52.638	-479.215	326.647	gamma	2.30419	
