0	13	1	1	(400.857,491.078,538.247)	(400.857,491.078,538.247)	400.857	491.078	538.247	e-	0.912868	
0	1	0	8	(205.173,83.4571,579.315)	(205.173,83.4571,579.315)	205.173	83.4571	579.315	gamma	0.500884	
0	1	0	6	(-88.4343,-74.3721,542.615)	(-88.4343,-74.3721,542.615)	-88.4343	-74.3721	542.615	gamma	0.336519	
0	1	0	6	(-386.4,101.769,541.183)	(-386.4,101.769,541.183)	-386.4	101.769	541.183	gamma	0.391694	
0	4	1	1	(-416.701,269.004,616.094)	(-416.701,269.004,616.094)	-416.701	269.004	616.094	e-	0.226081	
0	1	0	9	(-28.3414,-36.3877,524.346)	(-28.3414,-36.3877,524.346)	-28.3414	-36.3877	524.346	gamma	0.708375	
0	1	0	1	(21.2165,-231.498,727.46)	(21.2165,-231.498,727.46)	21.2165	-231.498	727.46	gamma	0	
0	1	0	9	(-524.089,-34.3565,725.923)	(-524.089,-34.3565,725.923)	-524.089	-34.3565	725.923	gamma	0.815604	
0	12	1	1	(400.857,491.078,538.247)	(400.857,491.078,538.247)	400.857	491.078	538.247	e-	0.912868	
0	1	0	9	(203.915,72.1905,583.586)	(203.915,72.1905,583.586)	203.915	72.1905	583.586	gamma	0.541294	
0	1	0	7	(-88.8161,-73.5288,542.113)	(-88.8161,-73.5288,542.113)	-88.8161	-73.5288	542.113	gamma	0.340032	
0	1	0	7	(-373.237,102.336,544.404)	(-373.237,102.336,544.404)	-373.237	102.336	544.404	gamma	0.436935	
0	3	1	1	(-415.37,274.018,619.344)	(-415.37,274.018,619.344)	-415.37	274.018	619.344	e-	0.207309	
0	1	0	1	(-383.667,-369.715,788.313)	(-383.667,-369.715,788.313)	-383.667	-369.715	788.313	gamma	0	
0	10	1	1	(-28.3414,-36.3877,524.346)	(-28.3414,-36.3877,524.346)	-28.3414	-36.3877	524.346	e-	0.708376	
0	1	0	2	(21.2165,-231.498,694.244)	(21.2165,-231.498,694.244)	21.2165	-231.498	694.244	gamma	0.110796	
0	1	0	1	(-44.872,-165.261,541.837)	(-44.872,-165.261,541.837)	-44.872	-165.261	541.837	gamma	0.0806433	
0	13	1	1	(-524.089,-34.3565,725.923)	(-524.089,-34.3565,725.923)	-524.089	-34.3565	725.923	e-	0.815604	
0	1	0	1	(404.156,256.054,500)	(404.156,256.054,500)	404.156	256.054	500	gamma	0.0314448	
0	11	1	1	(400.857,491.078,538.247)	(400.857,491.078,538.247)	400.857	491.078	538.247	e-	0.912868	
0	1	0	10	(175.475,36.5707,582.754)	(175.475,36.5707,582.754)	175.475	36.5707	582.754	gamma	0.69336	
0	1	0	8	(-94.9529,-74.7806,547.87)	(-94.9529,-74.7806,547.87)	-94.9529	-74.7806	547.87	gamma	0.368408	
0	1	0	8	(-377.384,105.646,542.133)	(-377.384,105.646,542.133)	-377.384	105.646	542.133	gamma	0.456185	
0	3	1	2	(-415.354,274.012,619.322)	(-415.354,274.012,619.322)	-415.354	274.012	619.322	e-	0.207475	
0	1	0	2	(-383.667,-369.715,551.555)	(-383.667,-369.715,551.555)	-383.667	-369.715	551.555	gamma	0.789742	
0	2	1	2	(127.67,-534.07,712.861)	(127.67,-534.07,712.861)	127.67	-534.07	712.861	e-	0.115448	
0	1	0	5	(372.701,252.845,739.461)	(372.701,252.845,739.461)	372.701	252.845	739.461	gamma	0.271702	
0	9	1	1	(-28.3437,-36.3833,524.356)	(-28.3437,-36.3833,524.356)	-28.3437	-36.3833	524.356	e-	0.708459	
0	1	0	3	(24.2443,-225.21,684.908)	(24.2443,-225.21,684.908)	24.2443	-225.21	684.908	gamma	0.149675	
0	1	0	2	(-21.6724,-145.199,580.342)	(-21.6724,-145.199,580.342)	-21.6724	-145.199	580.342	gamma	0.244848	
0	12	1	1	(-524.089,-34.3565,725.923)	(-524.089,-34.3565,725.923)	-524.089	-34.3565	725.923	e-	0.815604	
0	1	0	2	(404.156,256.054,446.663)	(404.156,256.054,446.663)	404.156	256.054	446.663	gamma	0.209358	
1	10	1	1	(400.857,491.078,538.247)	(400.857,491.078,538.247)	400.857	491.078	538.247	e-	0.912868	
1	1	0	11	(178.434,38.2902,594.331)	(178.434,38.2902,594.331)	178.434	38.2902	594.331	gamma	0.733628	
1	10	1	1	(-94.9529,-74.7806,547.87)	(-94.9529,-74.7806,547.87)	-94.9529	-74.7806	547.87	e-	0.368408	
1	1	0	9	(-370.282,105.157,540.745)	(-370.282,105.157,540.745)	-370.282	105.157	540.745	gamma	0.480378	
1	2	1	1	(-415.9,274.458,629.809)	(-415.9,274.458,629.809)	-415.9	274.458	629.809	e-	0.171956	
1	1	0	3	(-376.126,-393.585,556.22)	(-376.126,-393.585,556.22)	-376.126	-393.585	556.22	gamma	0.874682	
1	1	0	6	(373.829,256.683,738.897)	(373.829,256.683,738.897)	373.829	256.683	738.897	gamma	0.285177	
1	8	1	1	(-36.7813,-38.742,518.019)	(-36.7813,-38.742,518.019)	-36.7813	-38.742	518.019	e-	0.672353	
1	1	0	4	(40.2282,-215.188,659.223)	(40.2282,-215.188,659.223)	40.2282	-215.188	659.223	gamma	0.255981	
1	1	0	3	(-72.5901,-143.459,579.52)	(-72.5901,-143.459,579.52)	-72.5901	-143.459	579.52	gamma	0.414812	
1	11	1	1	(-524.089,-34.3565,725.923)	(-524.089,-34.3565,725.923)	-524.089	-34.3565	725.923	e-	0.815604	
1	1	0	3	(348.081,240.751,200)	(348.081,240.751,200)	348.081	240.751	200	gamma	1.05467	
1	1	0	1	(588.611,140.266,500)	(588.611,140.266,500)	588.611	140.266	500	gamma	0.15416	
1	9	1	1	(400.857,491.078,538.247)	(400.857,491.078,538.247)	400.857	491.078	538.247	e-	0.912868	
1	1	0	12	(189.853,46.6519,600.64)	(189.853,46.6519,600.64)	189.853	46.6519	600.64	gamma	0.785317	
1	9	1	1	(-94.9426,-74.7831,547.876)	(-94.9426,-74.7831,547.876)	-94.9426	-74.7831	547.876	e-	0.368493	
1	1	0	10	(-360.19,101.709,553.24)	(-360.19,101.709,553.24)	-360.19	101.709	553.24	gamma	0.535175	
1	1	0	4	(-377.094,-393.128,555.919)	(-377.094,-393.128,555.919)	-377.094	-393.128	555.919	gamma	0.878391	
1	1	0	7	(394.476,279.405,749.008)	(394.476,279.405,749.008)	394.476	279.405	749.008	gamma	0.393	
1	10	1	1	(-524.089,-34.3565,725.923)	(-524.089,-34.3565,725.923)	-524.089	-34.3565	725.923	e-	0.815605	
1	1	0	4	(166.215,191.122,-600)	(166.215,191.122,-600)	166.215	191.122	-600	gamma	3.79627	
1	1	0	2	(588.611,140.266,412.477)	(588.611,140.266,412.477)	588.611	140.266	412.477	gamma	0.446106	
1	8	1	1	(400.857,491.078,538.247)	(400.857,491.078,538.247)	400.857	491.078	538.247	e-	0.912868	
1	15	1	1	(189.853,46.6519,600.64)	(189.853,46.6519,600.64)	189.853	46.6519	600.64	e-	0.785317	
1	8	1	1	(-88.8159,-73.5284,542.112)	(-88.8159,-73.5284,542.112)	-88.8159	-73.5284	542.112	e-	0.340042	
1	1	0	11	(-363.443,96.6368,550.162)	(-363.443,96.6368,550.162)	-363.443	96.6368	550.162	gamma	0.557746	
1	1	0	5	(-338.81,-377.756,522.312)	(-338.81,-377.756,522.312)	-338.81	-377.756	522.312	gamma	1.05588	
2	1	0	8	(397.188,284.429,748.375)	(397.188,284.429,748.375)	397.188	284.429	748.375	gamma	0.412159	
2	7	1	1	(14.8159,-13.7334,539.277)	(14.8159,-13.7334,539.277)	14.8159	-13.7334	539.277	e-	0.468392	
2	1	0	5	(37.1511,-206.608,656.634)	(37.1511,-206.608,656.634)	37.1511	-206.608	656.634	gamma	0.287586	
2	1	0	4	(-70.4237,-167.313,556.994)	(-70.4237,-167.313,556.994)	-70.4237	-167.313	556.994	gamma	0.524492	
2	9	1	1	(-524.097,-34.3539,725.926)	(-524.097,-34.3539,725.926)	-524.097	-34.3539	725.926	e-	0.815673	
2	2	1	1	(404.195,256.065,446.644)	(404.195,256.065,446.644)	404.195	256.065	446.644	e-	0.20963	
2	1	0	3	(588.75,142.587,413.538)	(588.75,142.587,413.538)	588.75	142.587	413.538	gamma	0.454632	
2	7	1	1	(400.857,491.078,538.247)	(400.857,491.078,538.247)	400.857	491.078	538.247	e-	0.912871	
2	14	1	1	(189.853,46.6519,600.64)	(189.853,46.6519,600.64)	189.853	46.6519	600.64	e-	0.785317	
2	7	1	1	(-88.4342,-74.3721,542.615)	(-88.4342,-74.3721,542.615)	-88.4342	-74.3721	542.615	e-	0.336522	
2	1	0	12	(-363.628,96.8365,550.444)	(-363.628,96.8365,550.444)	-363.628	96.8365	550.444	gamma	0.559054	
3	1	0	6	(-339.358,-378.898,522.347)	(-339.358,-378.898,522.347)	-339.358	-378.898	522.347	gamma	1.06011	
3	1	0	1	(490.721,-337.774,668.954)	(490.721,-337.774,668.954)	490.721	-337.774	668.954	gamma	0	
3	1	0	9	(394.014,275.462,752.061)	(394.014,275.462,752.061)	394.014	275.462	752.061	gamma	0.44619	
3	6	1	1	(-9.60365,10.1507,532.472)	(-9.60365,10.1507,532.472)	-9.60365	10.1507	532.472	e-	0.352381	
3	1	0	6	(31.366,-182.919,708.856)	(31.366,-182.919,708.856)	31.366	-182.919	708.856	gamma	0.479836	
3	1	0	5	(-70.1091,-170.272,554.238)	(-70.1091,-170.272,554.238)	-70.1091	-170.272	554.238	gamma	0.538019	
3	1	0	1	(-509.215,333.533,698.775)	(-509.215,333.533,698.775)	-509.215	333.533	698.775	gamma	0	
3	8	1	1	(-525.183,-35.3319,722.122)	(-525.183,-35.3319,722.122)	-525.183	-35.3319	722.122	e-	0.802036	
3	1	0	4	(599.958,200.348,402.699)	(599.958,200.348,402.699)	599.958	200.348	402.699	gamma	0.6542	
3	6	1	1	(400.836,491.089,538.222)	(400.836,491.089,538.222)	400.836	491.089	538.222	e-	0.913057	
3	13	1	1	(189.852,46.6571,600.651)	(189.852,46.6571,600.651)	189.852	46.6571	600.651	gamma	0.785358	
3	6	1	1	(-110.352,-102.275,567.898)	(-110.352,-102.275,567.898)	-110.352	-102.275	567.898	e-	0.19125	
3	1	0	13	(-363.763,96.8397,550.463)	(-363.763,96.8397,550.463)	-363.763	96.8397	550.463	gamma	0.559508	
3	1	0	1	(-245.296,20.9221,741.87)	(-245.296,20.9221,741.87)	-245.296	20.9221	741.87	gamma	0	
3	1	0	7	(-340.757,-384.731,530.95)	(-340.757,-384.731,530.95)	-340.757	-384.731	530.95	gamma	1.09509	
3	1	0	2	(490.721,-337.774,548.846)	(490.721,-337.774,548.846)	490.721	-337.774	548.846	gamma	0.400637	
3	1	0	10	(393.797,274.231,752.852)	(393.797,274.231,752.852)	393.797	274.231	752.852	gamma	0.451122	
3	5	1	1	(-6.40961,5.35696,529.256)	(-6.40961,5.35696,529.256)	-6.40961	5.35696	529.256	e-	0.330314	
3	1	0	7	(38.0032,-181.32,717.08)	(38.0032,-181.32,717.08)	38.0032	-181.32	717.08	gamma	0.515489	
3	1	0	6	(-75.1135,-165.816,565.256)	(-75.1135,-165.816,565.256)	-75.1135	-165.816	565.256	gamma	0.581034	
3	1	0	2	(-509.215,333.533,606.193)	(-509.215,333.533,606.193)	-509.215	333.533	606.193	gamma	0.308821	
3	7	1	1	(-514.602,-32.6301,758.072)	(-514.602,-32.6301,758.072)	-514.602	-32.6301	758.072	e-	0.67673	
3	1	0	5	(594.013,193.814,407.676)	(594.013,193.814,407.676)	594.013	193.814	407.676	gamma	0.688022	
3	5	1	1	(402.693,493.68,545.712)	(402.693,493.68,545.712)	402.693	493.68	545.712	e-	0.886014	
3	17	13	1	(189.852,46.6571,600.651)	(189.852,46.6571,600.651)	189.852	46.6571	600.651	e-	0.785359	
3	5	1	1	(-110.687,-94.3451,562.774)	(-110.687,-94.3451,562.774)	-110.687	-94.3451	562.774	e-	0.159758	
3	1	0	14	(-368.973,98.2842,556.711)	(-368.973,98.2842,556.711)	-368.973	98.2842	556.711	gamma	0.587069	
3	1	0	2	(-245.296,20.9221,633.997)	(-245.296,20.9221,633.997)	-245.296	20.9221	633.997	gamma	0.359824	
3	1	0	8	(-340.329,-385.764,530.127)	(-340.329,-385.764,530.127)	-340.329	-385.764	530.127	gamma	1.09972	
3	1	0	3	(492.29,-336.724,537.797)	(492.29,-336.724,537.797)	492.29	-336.724	537.797	gamma	0.438029	
3	1	0	11	(389.315,270.217,754.059)	(389.315,270.217,754.059)	389.315	270.217	754.059	gamma	0.471593	
3	1	0	8	(22.6398,-195.794,622.269)	(22.6398,-195.794,622.269)	22.6398	-195.794	622.269	gamma	0.839485	
3	1	0	7	(-59.119,-178.985,568.803)	(-59.119,-178.985,568.803)	-59.119	-178.985	568.803	gamma	0.651149	
3	1	0	3	(-511.619,336.42,586.47)	(-511.619,336.42,586.47)	-511.619	336.42	586.47	gamma	0.375793	
3	6	1	1	(-515.549,-29.6405,755.682)	(-515.549,-29.6405,755.682)	-515.549	-29.6405	755.682	e-	0.663634	
4	1	0	6	(600,201.864,395.062)	(600,201.864,395.062)	600	201.864	395.062	gamma	0.741784	
4	4	1	1	(401.424,490.378,544.14)	(401.424,490.378,544.14)	401.424	490.378	544.14	e-	0.874437	
4	16	13	1	(189.852,46.6572,600.651)	(189.852,46.6572,600.651)	189.852	46.6572	600.651	e-	0.785362	
4	4	1	1	(-106.339,-94.6082,561.405)	(-106.339,-94.6082,561.405)	-106.339	-94.6082	561.405	e-	0.145271	
4	19	1	1	(-368.973,98.2842,556.711)	(-368.973,98.2842,556.711)	-368.973	98.2842	556.711	e-	0.587069	
4	1	0	3	(-244.995,20.8967,632.418)	(-244.995,20.8967,632.418)	-244.995	20.8967	632.418	gamma	0.365188	
4	1	0	9	(-335.606,-406.195,517.884)	(-335.606,-406.195,517.884)	-335.606	-406.195	517.884	gamma	1.18072	
4	1	0	4	(490.32,-334.833,538.581)	(490.32,-334.833,538.581)	490.32	-334.833	538.581	gamma	0.447505	
4	1	0	12	(385.555,279.675,750.083)	(385.555,279.675,750.083)	385.555	279.675	750.083	gamma	0.508044	
4	4	1	1	(-3.71484,-0.379692,524.484)	(-3.71484,-0.379692,524.484)	-3.71484	-0.379692	524.484	e-	0.306591	
4	1	0	9	(54.4859,-228.3,579.073)	(54.4859,-228.3,579.073)	54.4859	-228.3	579.073	gamma	1.04877	
4	1	0	8	(-55.8924,-180.466,571.745)	(-55.8924,-180.466,571.745)	-55.8924	-180.466	571.745	gamma	0.666527	
4	1	0	4	(-518.207,341.01,557.537)	(-518.207,341.01,557.537)	-518.207	341.01	557.537	gamma	0.475949	
4	5	1	1	(-461.137,-75.6462,737.702)	(-461.137,-75.6462,737.702)	-461.137	-75.6462	737.702	e-	0.418507	
4	1	0	1	(-56.5411,447.294,626.365)	(-56.5411,447.294,626.365)	-56.5411	447.294	626.365	gamma	0	
4	5	1	1	(594.008,193.808,407.683)	(594.008,193.808,407.683)	594.008	193.808	407.683	e-	0.688113	
4	3	1	1	(354.065,515.494,674.247)	(354.065,515.494,674.247)	354.065	515.494	674.247	e-	0.40583	
4	12	1	1	(189.855,46.6768,600.637)	(189.855,46.6768,600.637)	189.855	46.6768	600.637	e-	0.785466	
4	3	1	1	(-122.059,-95.9921,555.673)	(-122.059,-95.9921,555.673)	-122.059	-95.9921	555.673	e-	0.089735	
4	18	1	1	(-368.973,98.2842,556.711)	(-368.973,98.2842,556.711)	-368.973	98.2842	556.711	e-	0.587069	
4	1	0	4	(-236.787,-8.0808,500)	(-236.787,-8.0808,500)	-236.787	-8.0808	500	gamma	0.818167	
4	1	0	10	(-328.696,-416.115,528.065)	(-328.696,-416.115,528.065)	-328.696	-416.115	528.065	gamma	1.23344	
4	1	0	5	(496.307,-340.875,531.405)	(496.307,-340.875,531.405)	496.307	-340.875	531.405	gamma	0.484626	
4	13	1	1	(385.555,279.675,750.083)	(385.555,279.675,750.083)	385.555	279.675	750.083	e-	0.508044	
4	4	1	2	(-3.7137,-0.379627,524.487)	(-3.7137,-0.379627,524.487)	-3.7137	-0.379627	524.487	e-	0.306621	
4	1	0	1	(236.543,-146.934,743.257)	(236.543,-146.934,743.257)	236.543	-146.934	743.257	gamma	0	
4	11	1	1	(54.4859,-228.3,579.073)	(54.4859,-228.3,579.073)	54.4859	-228.3	579.073	e-	1.04878	
4	9	1	1	(-55.8924,-180.466,571.745)	(-55.8924,-180.466,571.745)	-55.8924	-180.466	571.745	e-	0.666527	
4	1	0	5	(-527.904,351.604,555.717)	(-527.904,351.604,555.717)	-527.904	351.604	555.717	gamma	0.52424	
4	4	1	1	(-461.874,-82.2913,720.989)	(-461.874,-82.2913,720.989)	-461.874	-82.2913	720.989	e-	0.358801	
4	1	0	2	(-56.5411,447.294,500)	(-56.5411,447.294,500)	-56.5411	447.294	500	gamma	0.421509	
4	4	1	1	(599.968,200.372,402.699)	(599.968,200.372,402.699)	599.968	200.372	402.699	e-	0.654333	
4	2	1	1	(375.062,506.068,721.245)	(375.062,506.068,721.245)	375.062	506.068	721.245	e-	0.231461	
4	11	1	1	(178.434,38.2901,594.331)	(178.434,38.2901,594.331)	178.434	38.2901	594.331	e-	0.733635	
4	2	1	1	(-138.587,-93.3422,568.311)	(-138.587,-93.3422,568.311)	-138.587	-93.3422	568.311	e-	0.0212655	
4	17	1	1	(-368.973,98.2842,556.711)	(-368.973,98.2842,556.711)	-368.973	98.2842	556.711	e-	0.587069	
4	1	0	5	(-233.818,-18.5645,452.093)	(-233.818,-18.5645,452.093)	-233.818	-18.5645	452.093	gamma	0.982048	
4	11	1	1	(-328.696,-416.115,528.065)	(-328.696,-416.115,528.065)	-328.696	-416.115	528.065	e-	1.23344	
4	1	0	6	(501.557,-341.08,533.901)	(501.557,-341.08,533.901)	501.557	-341.08	533.901	gamma	0.504031	
4	12	1	1	(385.555,279.675,750.083)	(385.555,279.675,750.083)	385.555	279.675	750.083	e-	0.508044	
4	3	1	1	(-16.1357,2.03375,553.057)	(-16.1357,2.03375,553.057)	-16.1357	2.03375	553.057	e-	0.202233	
4	1	0	2	(236.543,-146.934,644.925)	(236.543,-146.934,644.925)	236.543	-146.934	644.925	gamma	0.328003	
4	10	1	1	(54.4784,-228.341,579.093)	(54.4784,-228.341,579.093)	54.4784	-228.341	579.093	gamma	1.04893	
4	8	1	1	(-55.8924,-180.466,571.745)	(-55.8924,-180.466,571.745)	-55.8924	-180.466	571.745	e-	0.666527	
4	1	0	6	(-491.579,348.748,642.031)	(-491.579,348.748,642.031)	-491.579	348.748	642.031	gamma	0.836756	
4	3	1	1	(-459.013,-41.1275,714.52)	(-459.013,-41.1275,714.52)	-459.013	-41.1275	714.52	e-	0.219511	
4	1	0	3	(-56.5411,447.294,472.245)	(-56.5411,447.294,472.245)	-56.5411	447.294	472.245	gamma	0.51409	
4	4	1	2	(599.981,200.388,402.696)	(599.981,200.388,402.696)	599.981	200.388	402.696	e-	0.65445	
4	10	1	1	(175.471,36.5657,582.75)	(175.471,36.5657,582.75)	175.471	36.5657	582.75	e-	0.693421	
4	2	1	2	(-138.549,-93.3189,568.286)	(-138.549,-93.3189,568.286)	-138.549	-93.3189	568.286	e-	0.0215283	
4	16	1	1	(-368.973,98.2842,556.711)	(-368.973,98.2842,556.711)	-368.973	98.2842	556.711	e-	0.587069	
4	1	0	6	(-232.418,-34.1539,419.23)	(-232.418,-34.1539,419.23)	-232.418	-34.1539	419.23	gamma	1.10347	
